"x1","x2","x3","x4","class"
0.0562052011319189,-0.0695343436603806,0.0310325685119239,-0.0102606339945961,"Class 1"
-0.0376830940146911,-0.0635903188984856,0.0131410150222025,0.010293402602343,"Class 1"
0.0693784032118907,-0.00522526322042913,-0.00578958386644486,-0.00951765544435098,"Class 1"
-0.0247580160410275,-0.00568911477284917,0.0385630147174931,-0.0202099769877261,"Class 1"
0.0102854925553109,-0.0231254575852049,-0.0292711783315212,-0.120445859079651,"Class 1"
-0.0522745815709948,0.0135309603394517,0.0110297587104736,-0.032512050450365,"Class 1"
0.0664502948188776,0.0289628806607329,-0.00030253239659206,0.0316577510421659,"Class 1"
-0.0459021586719681,0.00793220908620255,-0.0147398576196586,0.067599441138976,"Class 1"
0.0821201246943052,0.000835073764672619,-0.029041181670444,-0.0112998652076581,"Class 1"
0.00123371336787113,0.0416449886197886,-0.0537765180327975,0.0394014278295378,"Class 1"
-0.0780320631613849,0.0121479643870657,0.0567131524802473,0.0088050302275228,"Class 1"
-0.0534157615380734,0.0312845971736732,-0.0688395010664348,-0.0532252218847163,"Class 1"
0.0920690352843975,-0.0208299722616986,-0.0664680759655584,0.0677474962038788,"Class 1"
-0.0621800549550442,-0.0865197758692313,0.0419034476485719,0.0653468584851544,"Class 1"
0.00911863152781398,-0.0189937946888501,-0.00671792984527644,-0.125256490547176,"Class 1"
-0.0852851883680164,0.00707298090827966,-0.0332775135634861,0.0457810669399243,"Class 1"
0.00146688327733429,0.107081249776305,0.0207210029408301,0.0442105158583769,"Class 1"
0.0319338792335844,0.02421911827512,-0.0714790567539958,0.0225406555932009,"Class 1"
-0.0485800709553472,-0.061566187834595,-0.0300884867373058,0.0218001844656063,"Class 1"
-0.0112166480279567,-0.0137972376037531,0.00180721150274704,-0.0286824311364795,"Class 1"
-0.00488568268306935,0.0134427450942034,0.00361830531947853,-0.0221391946293832,"Class 1"
-0.046585377313858,0.0445046052788331,0.0694302720070671,0.0740595383707103,"Class 1"
0.159263374438888,0.058941357080289,0.121064498179511,-0.0333210413488795,"Class 1"
-0.00702027533352265,0.0079436435375695,0.0167025424169804,-0.0232706880729682,"Class 1"
-0.00509346689991711,0.00278411629613972,-0.0276828297914537,-0.0112914935240475,"Class 1"
-0.0390833264882829,-0.0247092965817778,0.0297339785082242,0.0106386846546351,"Class 1"
0.0159445856159869,0.0239569475616773,0.0911670968044093,-0.0220180655786565,"Class 1"
0.0427086457557487,-0.0272548430376529,0.0929275030571025,0.0400632177831568,"Class 1"
0.0294499871860652,-0.0327369615759471,0.0602605225971653,0.0197014529715081,"Class 1"
-0.0858425828469181,0.00221424994058302,0.0614178476678704,0.039326888838818,"Class 1"
0.0360764645052374,0.0239311321686423,0.0671094403371586,-0.0543559653540375,"Class 1"
-0.0744004414074494,-0.0369258749561674,-0.0376792267178166,0.0712743985244228,"Class 1"
-0.0571710147496403,0.00773078565819269,0.0122125896609334,-0.0478090782495018,"Class 1"
0.0193950501101266,0.0746555267833211,0.0995202222302926,-0.0936094748318966,"Class 1"
-0.0529444887067529,-0.0376827701351525,-0.0713379256648271,-0.0043148367958237,"Class 1"
0.069687518466733,-0.0519844634733527,-0.000141615491810998,-0.0569006016019322,"Class 1"
0.0990696956873287,-0.0193499208018141,-0.0016072687348348,-0.0033253962071232,"Class 1"
0.0436759931857717,-0.00963201177782835,-0.0435877303061445,0.00989627896231293,"Class 1"
-0.0282670048990441,-0.0425237236309607,-0.0159565143572195,0.0122797892255443,"Class 1"
-0.00682598452254318,-0.00116925096206586,-0.00891996579997251,0.0510976748815057,"Class 1"
0.0313407029264432,0.0046218403378129,-0.0786998554817827,0.0295240700546956,"Class 1"
-0.0424722820448775,-0.0756572765751965,0.0162034743324027,0.0636735545882661,"Class 1"
0.121756552496881,0.00265121852933836,-0.0193528822893481,0.000748629482254655,"Class 1"
-0.0218983340328575,0.0535593654585984,-0.0199521764111867,0.0298338685172408,"Class 1"
0.00760818943543381,-0.0141995576616939,0.0595619518214136,-0.00305931211800673,"Class 1"
0.0325795316077404,0.0715154413336157,0.0546349521264077,0.00987111455974183,"Class 1"
-0.041843507403636,0.00731738692732294,0.0543940106780441,-0.0189300908305749,"Class 1"
0.0800957826527271,-0.0581584402965206,0.0495574876271993,-0.0235640199191237,"Class 1"
0.00531235602934597,0.107644511448005,0.0176541318763771,0.0257425338994438,"Class 1"
-0.00694022511186197,-0.00363870034776962,-0.0392742181677769,0.0618225235696099,"Class 1"
0.0454181437334637,-0.0155943487213938,-0.0137646510162907,0.017601850922835,"Class 1"
-0.0158670595683149,-0.0614995580222147,-0.0257519632902169,-0.100308161128315,"Class 1"
-0.0595885783426967,0.0106974531177875,0.00190069684699516,-0.0310869819309718,"Class 1"
0.0486579598320933,-0.00413228877990487,-0.00819032013445171,-0.0016656138775517,"Class 1"
0.00824146239279747,0.032416998264133,-0.0693432527640118,-0.0355620505289079,"Class 1"
0.0132547422256357,0.00584991712151278,0.0829168370710678,-0.0521125380844442,"Class 1"
0.00275456936677439,0.0202824621967895,0.0369419161817639,0.0228564660025052,"Class 1"
-0.0509997390012974,0.0156302480606021,0.0836893418299749,0.0067230043084706,"Class 1"
-0.0432788342420376,-0.0145563741580042,0.0269004523898093,-0.0396601877562203,"Class 1"
0.0502589562631146,-0.0346806448319015,-0.0454023895246153,-0.0990368177194442,"Class 1"
0.972257734404702,0.0474944932817458,0.0724564623031966,-0.00332872743303821,"Class 2"
0.977444298803053,-0.0563487526692383,0.0197857063121424,-0.0308108809103222,"Class 2"
1.04352749956838,0.0718620810933996,0.0858135620476313,0.00868599720171366,"Class 2"
0.996198065069042,0.108788107852389,0.00662825705619046,-0.0362485368590094,"Class 2"
1.05649712253374,0.026048943170343,0.0941595131964038,0.0290064598122317,"Class 2"
1.02480662518721,0.0444216632315969,-0.0559074409126455,-0.0642705327718764,"Class 2"
1.03835920823214,0.0144696655785907,0.039069229557905,-0.0316487453657541,"Class 2"
1.06957683199853,0.0297868491639475,-0.0694945039751162,-0.0495539136456486,"Class 2"
0.95471014954652,0.00167347702820834,-0.0470273230705997,-0.0193278038257161,"Class 2"
1.11992092211671,-0.0485236079671308,0.022490383184552,-0.018836579037504,"Class 2"
1.00911832511432,-0.0355804925496421,0.0190605196664149,0.0577033297266106,"Class 2"
0.993376314201218,-0.0342075425691999,0.0578316257282881,0.0193220409872355,"Class 2"
1.07693391284019,0.0067540541465662,-0.0468697162847836,0.00014186619641913,"Class 2"
1.034233854367,0.0724643958858124,0.00409760149462355,0.0714777720930952,"Class 2"
1.04090454261905,0.111897147676638,0.0338825309139517,-0.0182464390778354,"Class 2"
1.03372134382664,-0.0610472275235415,-0.0531020401792323,-0.015082846293785,"Class 2"
0.995879572335932,-0.0140623598679858,0.0553430195365437,0.0546038613561684,"Class 2"
1.09124787032251,0.014069019806098,-0.0229632404309584,0.0751815598232461,"Class 2"
0.949660346409068,0.0309554184203709,-0.0934932884123826,-0.0422793181207047,"Class 2"
1.04295351471136,-0.0954251509003719,0.0407389729052197,-0.115245273891985,"Class 2"
1.11641206103006,-0.000363020900278126,-0.0173585400457964,0.0720467029963429,"Class 2"
1.03166107916964,-0.0524257800938566,0.0410274210131836,0.0305016609445137,"Class 2"
0.878357343882283,-0.0117788868491987,-0.0427734802891435,-0.0453513878148426,"Class 2"
1.06108044490704,0.0115555930953072,0.0169189992756929,-0.00644316702481553,"Class 2"
1.07578484643321,0.0343035623552355,0.0599276022013566,0.0139814330033523,"Class 2"
0.999263217198508,-0.0206412341827347,-0.0206823231303988,-0.0606283844979866,"Class 2"
1.1003374445204,0.0279797623205483,-0.0138196390452979,-0.00638230883582284,"Class 2"
0.954116908705122,-0.099790282371734,0.0155137722246043,0.0374077274012034,"Class 2"
1.05012971866539,-0.0551504583573342,0.0407475615354669,-0.0108172189877021,"Class 2"
1.09494296047028,0.052098572562745,-0.017536471199142,-0.00294450098417683,"Class 2"
1.02155868611924,0.0359349982050119,0.0402874984638513,-0.0029896303535389,"Class 2"
0.98763017639239,0.0517786812903104,-0.00658434705487064,0.0118713970905165,"Class 2"
0.990049522388191,-0.0637579349122351,-0.0512695641166789,0.0647678638663609,"Class 2"
0.959018075724157,0.0293594144282244,0.0693529319216016,0.0128598600798308,"Class 2"
1.01880793066652,0.0639323596456208,-0.0288537026670514,-0.0834402301695438,"Class 2"
1.0031426141101,-0.0174891257977113,0.0209115554062414,0.0522222422855835,"Class 2"
0.978003539122058,-0.039384582915051,-0.0115606229356471,0.0184168811107837,"Class 2"
1.01931515376797,-0.0341305282527946,-0.0391782482424119,0.0579470237017431,"Class 2"
1.03219812531733,0.00265651370694607,-0.0173164512552483,0.027747048908732,"Class 2"
1.03387883478083,0.00793403922663626,0.0666096288740146,-0.018732757662176,"Class 2"
1.01257075780741,-0.0346718690380486,-0.106822529376875,-0.084165251232253,"Class 2"
1.1018554866531,-0.0373658497541291,-0.0208810940590251,-0.0437796365214212,"Class 2"
0.977377043546881,-0.0549171160121522,-0.0375997807259594,-0.0394799230480678,"Class 2"
0.86516851158547,-0.0660862194872827,0.00894703376045593,-0.0528414944707361,"Class 2"
0.926807906204519,0.0401660739089955,-0.0534639457897159,-0.0373595950574794,"Class 2"
1.02988367377836,0.0266615338945745,0.0239014548640955,0.02330535987027,"Class 2"
1.02559164304445,0.0166883229472538,-0.00235527982463766,0.0426134118661418,"Class 2"
1.01525943397891,0.00643491134401601,-0.0439393724000148,0.028304849220144,"Class 2"
0.966026707736963,-0.0517928047452677,0.00214164463292065,0.054388834668462,"Class 2"
0.96568891175962,-0.0535974359495659,0.0362570350743156,0.0446711840223019,"Class 2"
0.939271441178555,0.0253935995058347,-0.0216663368713469,0.0114774409913014,"Class 2"
1.0080376577695,-0.0118223158589377,-0.0618489162842958,-0.0866609920270775,"Class 2"
1.02082916540944,0.00490013581392971,-0.00742868314694451,0.0250077819501619,"Class 2"
0.954560229512312,-0.0714557621762475,0.00117594546270162,-0.0217238603882514,"Class 2"
1.02207648798951,0.007953509556176,-0.0537971946419232,-0.0143561246577698,"Class 2"
0.962507533510145,-0.0628010346927334,0.0388302392234338,-0.0463007893520427,"Class 2"
1.03408425627222,0.0581443133440167,0.00351126091092347,0.0707589923687794,"Class 2"
1.09546978326787,-0.0371992251914894,-0.0189105370967243,0.0457749292586498,"Class 2"
0.954210084514055,-0.0450821389836539,0.0555014605459099,-0.019305770789824,"Class 2"
1.02729608925841,-0.0661651623409867,0.0320795127534088,-0.0149873222938285,"Class 2"
0.937293809675859,-0.0616684673661463,0.0275265471256814,0.0337091863587454,"Class 2"
1.01775420127756,0.0652375737502309,0.0461300365707702,-0.0170367011822735,"Class 2"
0.954178327756817,-0.0331739652625487,-0.00535598528432713,0.021375003057253,"Class 2"
0.968481645712697,0.00225119181150929,0.0378095456667865,0.0283111230637586,"Class 2"
0.993996276167456,-0.0613684121633148,0.0472493300318819,0.0612651291291374,"Class 2"
0.980174987340974,0.0447525429529263,0.0772361033092236,0.123723277299192,"Class 2"
1.01572672463572,-0.0382040918224317,-0.0524460757597607,-0.0863058167106113,"Class 2"
1.0074006575717,-0.0287441688888179,0.0163613083679596,0.013880201943677,"Class 2"
1.00797866187439,0.0198326789125311,-0.0354485647229671,0.030783787402588,"Class 2"
0.946889470199549,-0.0232102588409016,0.0240622307125689,-0.0153488533357167,"Class 2"
1.02088495420448,0.016256084354849,0.0392631266971951,0.0180625299529519,"Class 2"
0.957956359601515,0.0436295169424827,0.051275826630468,-0.0111495288029623,"Class 2"
1.01428524099607,-0.0195847920245204,-0.0358617449900421,0.0438191279046801,"Class 2"
1.04071761812814,0.0348873595191991,-0.0308045772886096,0.0552268311783288,"Class 2"
1.08659451831509,0.0191243558177593,-0.0639057199885182,-0.0880755420635761,"Class 2"
0.986981941409957,-0.0478549537070352,0.0386347277542011,0.0282429582177645,"Class 2"
0.912579667121306,-0.0390676338805458,-0.0230046566836605,0.0807071768033361,"Class 2"
1.11285536340964,-0.108560971768328,-0.0642331972540367,-0.00743891636420179,"Class 2"
0.943081104985723,-0.00121930727125519,-0.019826079237631,0.0229173227452468,"Class 2"
1.00043690459451,-0.0729289036245544,0.0128542814538691,-0.0323010510603658,"Class 2"
0.93391752363833,-0.0113559775243322,0.0710061923692199,0.00592613485966288,"Class 2"
0.946651098520536,-0.0593443127606273,-0.0828423772820541,-0.0208412126739258,"Class 2"
0.945796102638986,0.024785180096059,-0.0400680294031648,-0.0234587852531369,"Class 2"
1.0199151456156,-0.0216205667751199,-0.0338181358342773,0.0765003836970606,"Class 2"
1.00471223699297,-0.0265208565700964,0.0390448108427203,0.0529709451848411,"Class 2"
1.05731687904747,0.0830572022533395,0.0169666007414692,-0.068551475037482,"Class 2"
1.00330308239205,0.0354478998057007,-0.0814746963629071,-0.0109323260279414,"Class 2"
1.05428418466202,0.0471298816594816,0.0170128367157146,0.0757037596015622,"Class 2"
0.963278282414597,0.0193587851520212,-0.0405208815166561,0.0326557139634934,"Class 2"
1.01106083172567,-0.0540072799514105,0.0498178044386034,0.0552150125652616,"Class 2"
1.08091468730895,0.00502847037599229,0.0590010126226761,-0.0226857142188622,"Class 2"
0.901254544181869,0.0286469307621682,-0.0287761918155825,-0.0951322725468238,"Class 2"
1.08324550098721,-0.0651230453383857,0.100857321600266,0.0384465777085238,"Class 2"
1.05915286095219,-0.0368681368498201,-0.0231246785803069,-0.0351207747246053,"Class 2"
1.06075685844755,-0.0537624196500664,0.0446140449116945,0.000706889235051219,"Class 2"
0.997520282167315,0.00849937634357064,0.0520208858727807,0.00719820522930899,"Class 2"
1.06264088542678,0.0440403702453234,0.0203401901167489,-0.0588785047316569,"Class 2"
0.990402305533375,-0.0567775430548468,0.0498865036179447,0.0203400375446157,"Class 2"
1.00192400169453,0.0287890473148981,0.0229362155845948,-0.00853661803690113,"Class 2"
1.01726645001795,0.00851622556772201,0.00402903654496464,0.0205560829613235,"Class 2"
-0.036352029644474,0.988511666954928,-0.0121131847746718,0.00621755321841839,"Class 3"
-0.0387367267376165,0.917253782401614,0.0156837135828192,-0.00653903765264018,"Class 3"
0.00607457093522051,1.00439189501326,-0.0485033722426186,0.0360327907318159,"Class 3"
0.0454830456347542,1.06459873665122,-0.0983254081030383,0.00258046166386859,"Class 3"
0.0457164159861447,1.04898631756728,0.00525631872475504,-0.0282166163574552,"Class 3"
0.0181226638928932,1.05366163632834,-0.00202742297601454,0.03553450575804,"Class 3"
0.019340608119012,0.973018193425806,-0.0229242793903801,-0.0713772155672514,"Class 3"
-0.0218254577643293,1.01211560148745,0.0341084435504813,0.0606525303601702,"Class 3"
0.079528738209582,1.01591279224944,-0.0180838179173678,0.014036988178945,"Class 3"
0.0702107753097069,1.05000691638414,-0.00748072522292405,0.0428400080359261,"Class 3"
0.0562188061960485,1.01399313705777,-0.021413354765809,0.0587664332545871,"Class 3"
-0.0194656709243036,1.05784285603731,-0.0309397620373395,-0.0278537034469084,"Class 3"
0.120656012260288,1.03268583962466,0.0124989791734965,0.101301034253268,"Class 3"
-0.029262015906103,1.06572782104289,-0.0598276602965001,-0.0717622097610064,"Class 3"
-0.0019571318473462,1.00814624376956,0.0354542655712409,-0.0564549063089268,"Class 3"
-0.00411149441857552,1.01378749925543,-0.0252944296358664,0.142795615379484,"Class 3"
0.0240812540110257,0.947176273641985,0.00869437923734915,0.0362756109902864,"Class 3"
-8.00325447133104e-05,1.08431850594628,-0.0234066449084455,-0.00590237208912417,"Class 3"
-0.0632931816958904,0.994987485544152,-0.0448709029225258,0.0151496049303416,"Class 3"
-0.0574603332723972,0.937501301967944,-0.0484936096615434,0.0375589991930335,"Class 3"
0.0089961554223396,1.03327892409047,-0.0783654208727408,-0.0218359144522351,"Class 3"
-0.030724128910241,1.02723778650656,0.0339101430357937,0.05689111931407,"Class 3"
0.0212081786511542,0.975891562668723,-0.0950596738212436,-0.0144128582535425,"Class 3"
0.00445422592422846,0.965173954185435,-0.0436022586634965,0.0224712389493908,"Class 3"
-0.0483204219370048,0.971600030106298,0.0556981233878416,0.0148774507540641,"Class 3"
-0.0164557260221291,0.973956679967232,-0.0474218736134434,0.0365616263111612,"Class 3"
-0.0429767880876227,0.943805306083276,-0.0332809336027566,0.0571059914329235,"Class 3"
-0.0244297366671432,1.01656382081533,-0.124836513199504,0.0834821164776918,"Class 3"
-0.0384949480172859,0.955464932914505,0.0259136114627306,-0.000728343912491846,"Class 3"
0.0296012890168911,0.960529409799117,-0.0422439461344735,-0.00526773294911626,"Class 3"
0.0871777831675627,1.03627703747436,-0.0449766937118019,-0.0476709426059879,"Class 3"
0.0741097522612348,1.08361779656337,0.0436195971919095,0.0755638189314861,"Class 3"
-0.0478806145710264,1.06574728120749,-0.0162645781560492,-0.0193400449357333,"Class 3"
-0.00335188735528274,0.954382381537309,-0.120322688982726,-0.0220528930552783,"Class 3"
0.0704679238326643,1.01499802475904,-0.0757701605751957,0.0585121472511039,"Class 3"
0.0333657438158907,1.01575050236037,-0.0471727291149304,0.0463176670749956,"Class 3"
0.0201711980604062,1.04322199909814,0.0355289052227832,0.0938523561766805,"Class 3"
-0.0276917021082248,1.01633803322767,0.0100727365331853,-0.0157439125822424,"Class 3"
-0.075078464328632,1.02842314015764,-0.0419065432898656,0.0661125753384138,"Class 3"
-0.014020171356294,0.987637918607365,0.0945759791926582,-0.0204992731418592,"Class 3"
0.03610313589039,0.951195330688823,0.0304659227962465,-0.0524048324092276,"Class 3"
-0.0570777663926085,1.03112184907522,-0.00587008984813536,-0.0722535668480584,"Class 3"
0.0604383276639074,0.9779109431538,0.0246375103136571,-0.060946111087734,"Class 3"
-0.0437390736429576,1.02195380445869,0.0283641842654192,-0.130872359243346,"Class 3"
0.0903735427769562,1.09107523871998,0.0342464353161254,0.0483791119931084,"Class 3"
0.0403109038395732,0.985538537067124,0.0591579255478044,0.0549857013358862,"Class 3"
0.0382951447293784,0.981976188573259,-0.0705870452552955,0.0630241071088004,"Class 3"
-0.0469513841404429,0.953677944733852,-0.0183933187831751,0.00628459598116134,"Class 3"
0.10380944466198,1.01768644939001,0.000383536241622522,0.00136397711103203,"Class 3"
-0.0223069387962262,0.997840186755805,-0.0574680528628123,0.0293704732383312,"Class 3"
-0.0286660055371034,1.02933312808653,-0.0477768544605153,0.0118020979414485,"Class 3"
0.011111042894301,0.98635923273296,0.0311305018856837,-0.00959049249590212,"Class 3"
-0.0126890256718925,1.0244761928989,0.0387254971583985,-0.016840960360618,"Class 3"
0.0339113560823496,1.02159665370916,0.0358069436465148,-0.0349204478485603,"Class 3"
0.0445702702740528,0.977967864584163,-0.0904089314578161,0.0772752570769056,"Class 3"
0.151837500280706,0.909183672783749,0.0516508212720375,-0.00964848423932256,"Class 3"
-0.0579839915024394,0.946284017370212,0.0291835547166159,0.0457008708848515,"Class 3"
0.0264991555033192,1.07755449161029,0.00453283170050077,0.00863633002919191,"Class 3"
0.0784479770856092,0.931509704676875,0.0569343167205518,0.0278207227584896,"Class 3"
0.00565825727230585,1.09690864021591,0.0142319714746243,-0.0431720005754926,"Class 3"
-0.0131079913700905,1.07195546773745,-0.0494071441898401,0.0647561093745084,"Class 3"
-0.0869304382916451,0.983529374956789,0.0183993364773193,-0.00932693045505042,"Class 3"
0.0766407959508522,1.00673231768449,0.0245749565701485,-0.0392770856163025,"Class 3"
0.0300803009436794,1.00690280843976,-0.0800742919093222,-0.00892317666622048,"Class 3"
0.0222116817999839,1.0032210464709,0.013890694155754,-0.0394982813624286,"Class 3"
-0.0223357574835953,1.02532277083859,0.070363450879611,0.0471843860071777,"Class 3"
0.038177328777794,1.05278885598503,-0.0474223581246249,-0.0353655567359699,"Class 3"
-0.0259321918637338,1.03889721467549,0.0767453874213902,0.0384198669316841,"Class 3"
0.0908292928430027,1.01541053930131,0.032566520689571,0.00340643159887506,"Class 3"
0.0651351766355323,0.975429018549398,-0.042636494102062,0.0169527964073013,"Class 3"
-0.0336049466989553,1.12304633334232,-0.0343342659079755,-0.0363104258151809,"Class 3"
0.0677446927704867,0.884772212663,0.0443943432325979,0.0168590822830519,"Class 3"
-0.0664314203821932,0.966135089807208,0.071080501575137,0.0432364211786986,"Class 3"
-0.0816819558931429,0.954843286175685,-0.0337794602696109,0.0436398569392107,"Class 3"
-0.0339261371722635,1.03866645068191,-0.0986172420147369,-0.0170123071675705,"Class 3"
-0.00657179446418222,1.05503709971301,0.0312909202201529,0.00818740293538342,"Class 3"
0.0450997563451789,1.01420335739903,-0.0319879870649947,0.0384303309482994,"Class 3"
0.0235140793471785,0.938816042009077,0.00520595437144656,-0.0124506823394167,"Class 3"
-0.037640810529204,1.0382250533967,0.00248678621957499,-0.0586976174307098,"Class 3"
0.0726680232353252,0.978978273061806,0.0135347297875205,0.0823534247491804,"Class 3"
0.0304833991253524,0.931072350135891,0.0923080241331617,-0.0375440843906545,"Class 3"
-0.00947132806210281,0.957633123686539,-0.0191142462790565,-0.0489793385054074,"Class 3"
-0.0369434663931188,1.00373666970113,0.00503828385461301,-0.0263372745476334,"Class 3"
-0.00919189289551157,0.948005332345297,0.0287934882577798,-0.0838804869551166,"Class 3"
-0.0941609893835241,1.07024001436612,0.0202991730527599,-0.0124543579469481,"Class 3"
0.00131914684411744,0.98693076812228,-0.0577581865936201,0.017221003048056,"Class 3"
0.0745527482175815,0.998251494410819,-0.0396004514237618,-0.0621072833938343,"Class 3"
-0.0146243387095794,1.0717932946505,-0.0103412085091614,-0.0188472372178751,"Class 3"
0.0366171988099574,0.977826332494438,0.0517748361106602,0.0124153677550486,"Class 3"
0.0275993140626932,0.96027236560797,0.0208989981258507,0.0396735324741174,"Class 3"
-0.0976447804499166,1.02689269803597,0.0543444105564582,-0.00244844923725131,"Class 3"
-0.105519006470438,0.945639042878628,-0.0305835528123996,-0.0417543404621706,"Class 3"
-0.012110012925125,1.04449963488379,0.0290152366705475,-0.0646986913047997,"Class 3"
0.00510717570640654,1.00641522423866,0.00750544724154925,0.0534404493293024,"Class 3"
-0.0115061736169907,0.95600356386463,0.042677184981986,-0.0211496619146197,"Class 3"
-0.00283979862124941,1.0204051108903,0.0748873856558807,-0.00938199588764045,"Class 3"
-0.0394981457965123,0.971248211945593,0.126419416706719,-0.0110960905111291,"Class 3"
0.10970677584719,1.08432013538883,-0.10682179047325,0.0610494989124032,"Class 3"
-0.00542249976240594,0.948475453852125,0.0163922843423824,0.0660166988024816,"Class 3"
0.046283847920667,1.03210101382197,-0.0608580571488561,0.0711995056218286,"Class 3"
-0.0181154441057968,0.0578526058542233,0.970847991740082,-0.049910283083869,"Class 4"
-0.0612008620121746,0.0129615071646519,1.01802887667086,-0.037296931792521,"Class 4"
0.00737162874297409,0.0314410511153336,1.02044005642681,-0.00167479422459109,"Class 4"
-0.0387717273965126,0.0124703359575907,1.01875101019402,0.0157641154661285,"Class 4"
0.0910440678504016,0.0465041119402629,1.02375180370254,-0.0020180473738483,"Class 4"
0.0306765400496847,0.063829183938069,0.973854488597288,0.111381988141082,"Class 4"
-0.0256990147295885,0.0303228198894226,1.00461944862068,-0.0687015168578775,"Class 4"
-0.105821331733069,-0.0249919883411658,0.981201860682485,-0.00815901102323881,"Class 4"
0.0219959374867074,0.0131003044293176,0.995578240267274,0.0243843801989879,"Class 4"
-0.079705251820143,0.0230769860159547,1.00610305549655,0.0366187354910094,"Class 4"
0.030647443925696,-0.0331828317061147,0.989045624378531,-0.0358262071666497,"Class 4"
0.0036825944440274,-0.0784762036836906,0.893787944265377,-0.0321000514846201,"Class 4"
-0.0525570402242063,0.000458523114326947,1.01693595949634,-0.0183266624566243,"Class 4"
0.0239902240310152,-0.00789096565471887,0.965371461555066,0.00970477043906564,"Class 4"
-0.0461256402031423,0.0351066498024464,0.971139630253707,-0.025148716674968,"Class 4"
0.0272622094546187,-0.00773191533743114,0.97068349453523,0.0380012888547144,"Class 4"
-0.0559361722841587,-0.015156154101753,0.985865524736714,0.0635446899930234,"Class 4"
-0.0282867081883221,0.0212592326792633,1.04524779609556,0.0573988335335058,"Class 4"
0.0290542395173705,-0.107989327063309,1.00710595598707,0.0215232144794538,"Class 4"
-0.0654306335961657,0.0800282808533812,0.952609702358029,-0.110108478955999,"Class 4"
